"commune_code_insee","unite_cu"
"47032","14700614"
"47033","1644"
"47034","1620"
"47035","1627"
"47036","1651"
"47037","1644"
"47038","1607"
"47039","1637"
"47040","1610"
"47041","1638"
"47042","1621"
"47043","1635"
"47044","1645"
"47045","6705"
"47046","1626"
"47047","1629"
"47048","1644"
"47049","1650"
"47050","1611"
"47051","1614"
"47052","1634"
"47053","1611"
"47054","1621"
"47055","1644"
"47056","1628"
"47057","1645"
"47058","1635"
"47059","1628"
"47060","1608"
"47061","1626"
"47062","1609"
"47063","1645"
"47064","1651"
"47065","1630"
"47066","1612"
"47067","1614"
"47068","1623"
"47069","1612"
"47070","1646"
"47071","1621"
"47072","1651"
"47073","1613"
"47074","1628"
"47075","1611"
"47076","1608"
"47077","1646"
"47078","1635"
"47079","1651"
"47080","1644"
"47081","1650"
"47082","1609"
"47083","1644"
"47084","1645"
"47085","1637"
"47086","1624"
"47087","1609"
"47088","1629"
"47089","1624"
"47090","6705"
"47091","1610"
"47092","1608"
"47093","1634"
"47094","1619"
"47095","1630"
"47096","1645"
"47097","1638"
"47098","6705"
"47099","1647"
"47100","1613"
"47101","1626"
"47102","6705"
"47103","6705"
"47104","1612"
"47105","1649"
"47106","1646"
"47107","1607"
"47108","1623"
"47109","1648"
"47110","1630"
"47111","1613"
"47112","1630"
"47113","1614"
"47114","1620"
"47115","1620"
"47117","1649"
"47118","1630"
"47119","1637"
"47120","1628"
"47121","1620"
"47122","1621"
"47123","1648"
"47124","1648"
"47125","1613"
"47126","1629"
"47127","1630"
"47128","1614"
"47129","1607"
"47130","1626"
"47131","1628"
"47132","1645"
"47133","1610"
"47134","1639"
"47135","1621"
"47136","1627"
"47137","1610"
"47138","1611"
"47139","6705"
"47140","1613"
"47141","1648"
"47142","1627"
"47143","1638"
"47144","1627"
"47145","1608"
"47146","1644"
"47147","1629"
"47148","1634"
"47150","1619"
"47151","1624"
"47152","1645"
"47154","1613"
"47155","1613"
"47156","1623"
"47157","1619"
"47158","1610"
"47159","1626"
"47160","1651"
"47161","1649"
"47162","1649"
"47163","1619"
"47164","1644"
"47165","1623"
"47167","1639"
"47168","1627"
"47169","1610"
"47170","1644"
"47171","1611"
"47172","6705"
"47173","1647"
"47174","6705"
"47175","1648"
"47176","1638"
"47177","1635"
"47178","1648"
"47179","1646"
"47180","6705"
"47181","1648"
"47182","1647"
"47183","1645"
"47184","1644"
"47185","1646"
"47186","1638"
"47187","1629"
"47188","1627"
"47189","1629"
"47190","1613"
"47191","1623"
"47192","1644"
"47193","1644"
"47194","1627"
"47195","6705"
"47196","1607"
"47197","1610"
"47198","1644"
"47199","1624"
"47200","1644"
"47201","14700614"
"47202","1648"
"47203","1649"
"47204","1627"
"47205","1637"
"47206","1647"
"47207","1638"
"47208","1637"
"47209","1611"
"47210","1612"
"47211","1639"
"47212","1620"
"47213","1613"
"47214","1635"
"47215","14700615"
"47216","1629"
"47217","1614"
"47218","1627"
"47219","1644"
"47220","1635"
"47221","1639"
"47222","1634"
"47223","1644"
"47224","1620"
"47225","1610"
"47226","1627"
"47227","1620"
"47228","1611"
"47229","1624"
"47230","1648"
"47231","1629"
"47232","1629"
"47233","1628"
"47234","1614"
"47235","1627"
"47236","1624"
"47237","1650"
"47238","1610"
"47239","1647"
"47240","1644"
"47241","1644"
"47242","1646"
"47244","1620"
"47245","1628"
"47246","1612"
"47247","1624"
"47248","1614"
"47249","1612"
"47250","1635"
"47251","1635"
"47252","1650"
"47253","1626"
"47254","1634"
"47255","1609"
"47256","1644"
"47257","1628"
"47258","1639"
"47259","1644"
"47260","1609"
"47262","1608"
"47263","1619"
"47264","1627"
"47265","1647"
"47266","1639"
"47267","1635"
"47269","1614"
"47271","1629"
"47272","1645"
"47273","1611"
"47274","1614"
"47275","1607"
"47276","1613"
"47277","1623"
"47278","1624"
"47279","1608"
"47280","1649"
"47281","1614"
"47282","1610"
"47283","1651"
"47284","1648"
"47285","1626"
"47286","1637"
"47287","6705"
"47288","1611"
"47289","1611"
"47290","1627"
"47291","1648"
"47292","1646"
"47293","1608"
"47294","1624"
"47295","1648"
"47296","1627"
"47297","1650"
"47298","1626"
"47299","1645"
"47300","1610"
"47301","1629"
"47302","1639"
"47303","1624"
"47304","1619"
"47305","1609"
"47306","1650"
"47307","1651"
"47308","1638"
"47309","1647"
"47310","1630"
"47311","1644"
"47312","1651"
"47313","1647"
"47314","1651"
"47315","1649"
"47316","1630"
"47317","1621"
"47318","1638"
"47319","1647"
"47320","1634"
"47321","1624"
"47323","14700615"
"47324","1644"
"47325","1626"
"47326","1619"
"47327","1638"
"47328","1651"
"48001","4811"
"48002","4815"
"48003","4789"
"48004","4794"
"48005","4807"
"48007","4811"
"48008","4790"
"48009","4808"
"48010","4792"
"48012","4815"
"48013","4788"
"48015","4794"
"48016","4788"
"48017","4809"
"48018","4810"
"48019","4798"
"48020","4798"
"48021","4794"
"48025","4815"
"48026","4815"
"48027","4789"
"48028","4797"
"48029","4788"
"48030","4788"
"48031","4811"
"48032","4807"
"48034","4809"
"48036","4798"
"48037","4789"
"48038","4791"
"48039","4810"
"48041","4792"
"48042","4788"
"48043","4790"
"48044","4811"
"48045","4790"
"48046","4812"
"48048","4792"
"48050","4797"
"48051","4799"
"48053","4789"
"48054","4789"
"48055","4810"
"48056","4810"
"48058","4811"
"48059","4815"
"48061","4797"
"48063","4814"
"48064","4811"
"48065","4797"
"48067","4798"
"48068","4807"
"48069","4801"
"48070","4791"
"48071","4813"
"48072","4807"
"48073","4809"
"48074","4801"
"48075","4797"
"48077","4812"
"48079","4814"
"48080","4792"
"48081","4788"
"48082","4790"
"48083","4793"
"48085","4803"
"48086","4792"
"48087","4813"
"48088","4803"
"48089","4812"
"48090","4812"
"48091","4813"
"48092","4807"
"48094","4800"
"48095","14800247"
"48096","4801"
"48097","4804"
"48098","4798"
"48099","4807"
"48100","4790"
"48103","4807"
"48104","4813"
"48105","4792"
"48106","4811"
"48107","4807"
"48108","4791"
"48110","4812"
"48111","4788"
"48112","4790"
"48115","4798"
"48116","4802"
"48117","4794"
"48119","4794"
"48121","4812"
"48123","4813"
"48124","4793"
"48126","4793"
"48127","4793"
"48128","4815"
"48129","4792"
"48130","4797"
"48131","4801"
"48132","4814"
"48135","4794"
"48136","4804"
"48137","4788"
"48138","4807"
"48139","4791"
"48140","4815"
"48141","4803"
"48144","4798"
"48145","4814"
"48146","4803"
"48147","4788"
"48148","4804"
"48149","4814"
"48150","4792"
"48151","4790"
"48152","4799"
"48153","4793"
"48155","4804"
"48156","4809"
"48157","4789"
"48158","4799"
"48160","4790"
"48161","4811"
"48163","4799"
"48165","4807"
"48166","4797"
"48167","4811"
"48168","4807"
"48169","4812"
"48170","4799"
"48171","4804"
"48173","4799"
"48174","4791"
"48175","4809"
"48176","4801"
"48177","4812"
"48178","4799"
"48179","4812"
"48181","4809"
"48182","4790"
"48185","4810"
"48187","4807"
"48188","4814"
"48190","4811"
"48191","4809"
"48192","4809"
"48193","4797"
"48194","4802"
"48198","4794"
"49002","1214"
"49003","1216"
"49007","14900840"
"49007","14900850"
"49007","14900852"
"49007","14900862"
"49008","1229"
"49009","1221"
"49010","1232"
"49011","1217"
"49012","1220"
"49015","14900850"
"49015","14900852"
"49017","1188"
"49018","1215"
"49020","1184"
"49021","1185"
"49022","1195"
"49023","1200"
"49026","1228"
"49027","1205"
"49028","1192"
"49029","1186"
"49030","1219"
"49035","1184"
"49036","1232"
"49038","1232"
"49041","1214"
"49045","1214"
"49048","1233"
"49050","1186"
"49053","1221"
"49054","1229"
"49055","1189"
"49056","1232"
"49057","1224"
"49058","1209"
"49060","1217"
"49061","1229"
"49063","1187"
"49064","1227"
"49067","1231"
"49068","1192"
"49069","1201"
"49070","1209"
"49076","1188"
"49080","1230"
"49082","1187"
"49086","1220"
"49089","1229"
"49090","1233"
"49092","1202"
"49099","14900847"
"49100","1221"
"49102","1224"
"49107","1194"
"49109","1224"
"49110","1194"
"49112","1221"
"49113","1221"
"49114","1223"
"49120","15096"
"49121","1216"
"49123","1217"
"49125","1216"
"49127","1188"
"49129","1190"
"49130","1233"
"49131","1221"
"49132","1233"
"49135","1233"
"49138","1185"
"49140","1217"
"49155","1231"
"49160","1192"
"49161","1227"
"49163","1194"
"49167","15096"
"49170","1230"
"49171","1219"
"49174","1188"
"49176","1231"
"49178","1229"
"49180","1219"
"49182","1216"
"49183","1228"
"49188","1194"
"49192","1209"
"49193","1205"
"49194","1185"
"49195","1209"
"49200","1189"
"49201","1185"
"49205","1230"
"49209","1188"
"49211","1224"
"49214","1189"
"49215","1221"
"49216","1233"
"49217","1231"
"49218","1207"
"49219","1217"
"49220","1188"
"49221","1223"
"49222","15096"
"49223","15096"
"49224","1214"
"49228","1222"
"49231","1209"
"49235","1217"
"49236","1224"
"49237","1222"
"49240","1224"
"49241","1190"
"49244","1208"
"49246","14900850"
"49246","14900862"
"49247","1192"
"49248","1232"
"49253","1221"
"49257","1188"
"49259","15096"
"49260","1205"
"49261","1218"
"49262","1216"
"49266","1228"
"49267","14900840"
"49267","14900850"
"49269","1205"
"49271","1184"
"49272","1218"
"49278","1184"
"49283","1192"
"49284","1192"
"49288","15096"
"49291","1221"
"49292","1195"
"49294","1184"
"49298","1184"
"49299","1205"
"49301","1205"
"49302","1221"
"49306","1184"
"49307","1196"
"49308","1186"
"49310","1224"
"49311","1219"
"49321","1228"
"49323","1190"
"49326","1196"
"49328","14900853"
"49329","1192"
"49330","1231"
"49331","1227"
"49332","1205"
"49333","1194"
"49334","1194"
"49336","1224"
"49338","1186"
"49339","1233"
"49341","1217"
"49343","1209"
"49344","1231"
"49345","1195"
"49347","1233"
"49352","1209"
"49353","14900850"
"49353","14900862"
"49355","1209"
"49358","1217"
"49359","1216"
"49361","1214"
"49362","1217"
"49364","1221"
"49367","1231"
"49368","1223"
"49369","1223"
"49370","1216"
"49371","1209"
"49373","1224"
"49374","1214"
"49377","1190"
"49378","1214"
"49381","1209"
"50002","15000921"
"50003","1028"
"50004","993"
"50006","994"
"50008","1029"
"50013","1022"
"50016","1032"
"50019","1005"
"50021","1019"
"50022","1022"
"50023","990"
"50024","990"
"50025","1000"
"50026","1016"
"50027","1007"
"50028","1031"
"50029","1040"
"50030","1022"
"50031","1013"
"50032","996"
"50033","1013"
"50034","996"
"50036","1035"
"50038","1004"
"50039","995"
"50040","1046"
"50041","1014"
"50042","1005"
"50044","1030"
"50045","1018"
"50046","993"
"50048","992"
"50049","1021"
"50050","995"
"50052","1019"
"50054","996"
"50055","1021"
"50058","1028"
"50059","1019"
"50060","1008"
"50062","1045"
"50064","1021"
"50066","1007"
"50069","1008"
"50070","1019"
"50072","1028"
"50074","1001"
"50076","1029"
"50077","1020"
"50078","1033"
"50079","1015"
"50081","1029"
"50082","1015"
"50083","1018"
"50084","1027"
"50085","1029"
"50086","1020"
"50087","1023"
"50088","1046"
"50090","1044"
"50092","1027"
"50093","1030"
"50094","1027"
"50095","989"
"50096","1020"
"50097","1032"
"50098","991"
"50099","990"
"50101","1020"
"50102","1007"
"50105","1021"
"50106","994"
"50108","1002"
"50109","1029"
"50110","993"
"50111","1030"
"50112","1001"
"50115","1004"
"50117","1007"
"50118","1008"
"50120","1029"
"50121","1045"
"50124","1001"
"50126","1000"
"50129","15000917"
"50130","1008"
"50135","1020"
"50137","992"
"50138","1021"
"50139","996"
"50142","1020"
"50143","1029"
"50144","1045"
"50145","1027"
"50146","1002"
"50147","15000922"
"50148","993"
"50149","1014"
"50150","1022"
"50151","1033"
"50152","1001"
"50155","1002"
"50156","1021"
"50158","1001"
"50159","989"
"50161","994"
"50162","1020"
"50164","995"
"50165","15000918"
"50166","1032"
"50167","1007"
"50168","1002"
"50169","1016"
"50172","1016"
"50173","15000917"
"50174","1004"
"50175","1016"
"50176","1015"
"50177","1021"
"50178","1020"
"50181","1035"
"50182","1033"
"50183","1013"
"50184","1018"
"50185","1008"
"50186","1016"
"50188","1004"
"50190","1016"
"50192","995"
"50193","1046"
"50194","1016"
"50195","1046"
"50196","1020"
"50197","1031"
"50198","1033"
"50199","1007"
"50200","1040"
"50203","15000917"
"50205","1000"
"50207","1021"
"50208","1035"
"50209","1020"
"50210","1035"
"50214","995"
"50215","1028"
"50216","994"
"50217","1001"
"50218","15000918"
"50219","1028"
"50221","1031"
"50222","1018"
"50225","992"
"50227","1016"
"50228","1031"
"50229","1006"
"50230","1014"
"50231","1034"
"50232","1027"
"50233","1021"
"50234","992"
"50235","1013"
"50236","1032"
"50237","1004"
"50238","1018"
"50239","991"
"50240","1018"
"50241","1016"
"50243","1028"
"50246","1019"
"50247","1004"
"50251","1023"
"50252","1029"
"50253","1005"
"50256","1043"
"50258","1016"
"50259","1002"
"50260","1040"
"50261","996"
"50262","1008"
"50263","1044"
"50265","1033"
"50266","1031"
"50267","1033"
"50268","1016"
"50269","1019"
"50270","1023"
"50271","1045"
"50272","1034"
"50273","1032"
"50274","1044"
"50275","1001"
"50276","1007"
"50277","1029"
"50278","1029"
"50279","1027"
"50281","1004"
"50282","1004"
"50283","993"
"50285","1015"
"50288","1000"
"50289","1035"
"50290","1002"
"50291","992"
"50292","991"
"50294","1014"
"50295","992"
"50296","1020"
"50297","993"
"50298","990"
"50299","1013"
"50300","1040"
"50302","991"
"50304","1029"
"50305","1020"
"50310","991"
"50311","1031"
"50312","1045"
"50315","1044"
"50317","1000"
"50321","993"
"50324","994"
"50326","1031"
"50327","1029"
"50328","1033"
"50332","1013"
"50334","992"
"50335","1023"
"50336","1031"
"50338","992"
"50340","1027"
"50341","1016"
"50342","1022"
"50345","1027"
"50347","1006"
"50349","1034"
"50350","1030"
"50351","996"
"50352","991"
"50353","1005"
"50356","993"
"50357","992"
"50359","1040"
"50360","1015"
"50361","1004"
"50362","1044"
"50363","995"
"50364","1033"
"50365","1029"
"50368","1035"
"50369","1015"
"50370","1021"
"50371","1040"
"50372","1032"
"50373","1019"
"50374","1021"
"50376","1027"
"50378","1030"
"50379","1001"
"50382","1014"
"50384","1022"
"50387","1021"
"50388","1034"
"50389","1030"
"50390","1016"
"50391","1044"
"50393","992"
"50394","1035"
"50395","1022"
"50397","1046"
"50398","996"
"50399","1001"
"50400","1019"
"50401","1018"
"50402","1018"
"50403","1033"
"50405","1035"
"50407","1002"
"50408","1000"
"50409","994"
"50410","1005"
"50411","1000"
"50412","1013"
"50413","1002"
"50416","15000917"
"50417","1022"
"50419","1034"
"50420","989"
"50421","1016"
"50422","990"
"50423","993"
"50425","1015"
"50426","1021"
"50428","1040"
"50429","1034"
"50430","1021"
"50431","991"
"50433","1022"
"50435","1015"
"50436","1040"
"50437","1030"
"50442","1018"
"50443","1005"
"50444","996"
"50445","990"
"50446","993"
"50447","1007"
"50448","1006"
"50450","1040"
"50451","1000"
"50452","1044"
"50453","1008"
"50454","1018"
"50455","993"
"50456","1040"
"50457","1021"
"50461","1016"
"50462","1040"
"50463","1031"
"50464","1030"
"50467","1016"
"50468","994"
"50469","1022"
"50471","1013"
"50472","1001"
"50473","993"
"50474","1040"
"50475","15000921"
"50476","993"
"50478","1016"
"50479","1019"
"50480","1018"
"50481","1033"
"50482","1035"
"50483","991"
"50484","1044"
"50486","1021"
"50487","1006"
"50488","994"
"50489","1000"
"50490","1013"
"50491","993"
"50492","996"
"50493","1004"
"50495","1001"
"50496","1007"
"50498","1023"
"50499","1045"
"50500","1006"
"50502","15000921"
"50504","995"
"50505","1000"
"50506","1028"
"50507","1016"
"50509","1019"
"50510","1035"
"50511","1016"
"50512","989"
"50513","1030"
"50514","1046"
"50517","1019"
"50518","1045"
"50519","1014"
"50521","1045"
"50522","1013"
"50523","1019"
"50525","1045"
"50528","1032"
"50529","1001"
"50531","1000"
"50532","15000918"
"50533","1033"
"50535","1000"
"50536","1013"
"50537","15000922"
"50538","993"
"50539","1020"
"50540","1007"
"50541","1007"
"50542","1045"
"50543","1002"
"50546","989"
"50548","1032"
"50549","1029"
"50550","1035"
"50551","1021"
"50552","1035"
"50553","1006"
"50554","1000"
"50556","996"
"50562","1022"
"50563","995"
"50564","990"
"50565","1007"
"50567","1023"
"50568","1027"
"50569","1030"
"50570","1044"
"50571","1019"
"50572","1013"
"50574","1005"
"50575","1014"
"50576","1018"
"50577","1013"
"50578","1016"
"50579","1015"
"50580","1018"
"50582","1046"
"50584","1004"
"50585","1018"
"50587","1021"
"50588","1023"
"50589","1005"
"50590","1004"
"50591","1044"
"50592","995"
"50593","1022"
"50594","1014"
"50596","1020"
"50597","1000"
"50598","1020"
"50599","1014"
"50601","996"
"50602","15000917"
"50603","1028"
"50604","1018"
"50606","994"
"50607","1008"
"50609","1019"
"50610","1016"
"50612","1000"
"50613","1022"
"50615","1023"
"50616","1000"
"50617","1032"
"50618","1020"
"50619","1020"
"50621","1016"
"50624","1028"
"50626","1031"
"50628","1001"
"50629","1033"
"50633","1022"
"50634","1022"
"50637","992"
"50639","1008"
"50641","993"
"50643","1014"
"50647","15000918"
"50648","1023"
"51001","3606"
"51002","3581"
"51003","3573"
"51004","3582"
"51005","3589"
"51006","3608"
"51007","3594"
"51008","3607"
"51009","3582"
"51010","3587"
"51012","3596"
"51013","3603"
"51014","3597"
"51015","3614"
"51016","3607"
"51017","3607"
"51018","3583"
"51019","3601"
"51020","3598"
"51022","3606"
"51023","3573"
"51025","3595"
"51027","3614"
"51028","3594"
"51029","3583"
"51030","3594"
"51030","15100665"
"51031","3575"
"51032","3582"
"51033","3586"
"51034","3586"
"51035","3587"
"51036","3589"
"51037","3597"
"51038","3596"
"51039","3611"
"51040","3611"
"51041","3582"
"51042","3586"
"51043","3595"
"51044","3602"
"51045","3586"
"51046","3601"
"51047","3616"
"51048","3596"
"51049","3577"
"51050","3588"
"51051","3599"
"51052","3601"
"51053","3618"
"51054","3601"
"51055","15100673"
"51055","15100684"
"51056","3585"
"51057","3608"
"51058","15100670"
"51058","15100673"
"51059","3606"
"51060","3610"
"51061","3602"
"51062","3618"
"51065","3606"
"51066","3607"
"51068","3610"
"51069","3603"
"51070","3588"
"51071","3585"
"51072","3598"
"51073","3603"
"51074","3595"
"51075","7449"
"51076","3581"
"51077","3597"
"51078","3575"
"51079","3594"
"51080","3607"
"51081","3598"
"51082","3614"
"51083","3614"
"51084","3609"
"51085","3584"
"51086","3597"
"51087","3578"
"51088","7449"
"51089","3603"
"51090","3587"
"51091","3589"
"51092","3589"
"51093","3583"
"51094","3610"
"51095","3610"
"51097","3576"
"51098","3611"
"51099","3609"
"51100","3586"
"51101","7449"
"51102","3599"
"51103","3582"
"51104","3618"
"51105","7449"
"51106","3578"
"51107","3577"
"51108","15100658"
"51109","3598"
"51110","3586"
"51111","3603"
"51112","3598"
"51113","3586"
"51115","9807"
"51116","3585"
"51117","3573"
"51118","3598"
"51119","3600"
"51120","3596"
"51121","3584"
"51122","3611"
"51124","3585"
"51125","3609"
"51126","3614"
"51127","3582"
"51128","3586"
"51129","3588"
"51130","3611"
"51132","3616"
"51133","3616"
"51134","3607"
"51135","3607"
"51136","3596"
"51137","3585"
"51138","3614"
"51139","3614"
"51140","3603"
"51141","3606"
"51142","3583"
"51143","3616"
"51144","3608"
"51145","3599"
"51146","3573"
"51147","3576"
"51148","3578"
"51149","3578"
"51150","3573"
"51151","3589"
"51152","9807"
"51153","3581"
"51154","3577"
"51155","3582"
"51156","3606"
"51157","3586"
"51158","3577"
"51160","15100658"
"51161","3573"
"51162","3582"
"51163","3586"
"51164","3587"
"51165","3587"
"51166","3616"
"51167","3609"
"51168","15100658"
